actualTime;quantity
165.754;97141
165.755;97142
165.758;97143
165.759;97144
165.762;97145
165.762;97146
165.766;97147
165.767;97148
165.767;97149
165.768;97150
165.769;97151
165.773;97152
165.773;97153
165.775;97154
165.777;97155
165.778;97156
165.78;97157
165.784;97158
165.786;97159
165.788;97160
165.789;97161
165.792;97162
165.792;97163
165.793;97164
165.794;97165
165.795;97166
165.797;97167
165.798;97168
165.805;97169
165.808;97170
165.809;97171
165.81;97172
165.81;97173
165.811;97174
165.813;97175
165.813;97176
165.814;97177
165.818;97178
165.819;97179
165.821;97180
165.821;97181
165.821;97182
165.826;97183
165.827;97184
165.83;97185
165.832;97186
165.834;97187
165.834;97188
165.838;97189
165.838;97190
165.841;97191
165.843;97192
165.847;97193
165.848;97194
165.849;97195
165.85;97196
165.853;97197
165.857;97198
165.861;97199
165.861;97200
165.867;97201
165.872;97202
165.876;97203
165.877;97204
165.877;97205
165.879;97206
165.882;97207
165.888;97208
165.892;97209
165.894;97210
165.897;97211
165.897;97212
165.898;97213
165.901;97214
165.902;97215
165.905;97216
165.905;97217
165.908;97218
165.909;97219
165.91;97220
165.91;97221
165.912;97222
165.913;97223
165.913;97224
165.916;97225
165.917;97226
165.921;97227
165.929;97228
165.931;97229
165.932;97230
165.933;97231
165.933;97232
165.934;97233
165.934;97234
165.934;97235
165.936;97236
165.938;97237
165.938;97238
165.939;97239
165.939;97240
165.941;97241
165.941;97242
165.942;97243
165.942;97244
165.944;97245
165.952;97246
165.953;97247
165.955;97248
165.96;97249
165.964;97250
165.968;97251
165.968;97252
165.969;97253
165.972;97254
165.975;97255
165.979;97256
165.98;97257
165.98;97258
165.982;97259
165.987;97260
165.989;97261
165.991;97262
165.994;97263
165.995;97264
166.004;97265
166.009;97266
166.009;97267
166.012;97268
166.012;97269
166.017;97270
166.028;97271
166.029;97272
166.03;97273
166.032;97274
166.032;97275
166.034;97276
166.035;97277
166.037;97278
166.037;97279
166.038;97280
166.04;97281
166.041;97282
166.043;97283
166.044;97284
166.044;97285
166.045;97286
166.045;97287
166.046;97288
166.052;97289
166.055;97290
166.057;97291
166.059;97292
166.06;97293
166.061;97294
166.065;97295
166.068;97296
166.069;97297
166.069;97298
166.07;97299
166.071;97300
166.076;97301
166.076;97302
166.077;97303
166.077;97304
166.079;97305
166.081;97306
166.082;97307
166.083;97308
166.085;97309
166.086;97310
166.087;97311
166.087;97312
166.091;97313
166.093;97314
166.096;97315
166.1;97316
166.102;97317
166.102;97318
166.103;97319
166.105;97320
166.106;97321
166.108;97322
166.109;97323
166.116;97324
166.119;97325
166.124;97326
166.125;97327
166.133;97328
166.134;97329
166.137;97330
166.138;97331
166.139;97332
166.14;97333
166.141;97334
166.145;97335
166.146;97336
166.147;97337
166.147;97338
166.15;97339
166.158;97340
166.158;97341
166.159;97342
166.161;97343
166.162;97344
166.163;97345
166.165;97346
166.17;97347
166.172;97348
166.177;97349
166.177;97350
166.181;97351
166.19;97352
166.192;97353
166.196;97354
166.197;97355
166.199;97356
166.202;97357
166.205;97358
166.205;97359
166.207;97360
166.207;97361
166.211;97362
166.213;97363
166.213;97364
166.214;97365
166.215;97366
166.216;97367
166.217;97368
166.217;97369
166.218;97370
166.218;97371
166.218;97372
166.219;97373
166.219;97374
166.22;97375
166.223;97376
166.224;97377
166.224;97378
166.225;97379
166.225;97380
166.227;97381
166.227;97382
166.232;97383
166.233;97384
166.235;97385
166.239;97386
166.242;97387
166.243;97388
166.246;97389
166.246;97390
166.247;97391
166.248;97392
166.248;97393
166.249;97394
166.249;97395
166.252;97396
166.252;97397
166.254;97398
166.254;97399
166.255;97400
166.256;97401
166.257;97402
166.26;97403
166.264;97404
166.265;97405
166.265;97406
166.265;97407
166.266;97408
166.271;97409
166.283;97410
166.285;97411
166.288;97412
166.288;97413
166.288;97414
166.29;97415
166.291;97416
166.292;97417
166.295;97418
166.296;97419
166.298;97420
166.299;97421
166.299;97422
166.299;97423
166.3;97424
166.301;97425
166.301;97426
166.303;97427
166.305;97428
166.307;97429
166.308;97430
166.314;97431
166.314;97432
166.316;97433
166.318;97434
166.322;97435
166.325;97436
166.325;97437
166.328;97438
166.33;97439
166.331;97440
166.331;97441
166.334;97442
166.335;97443
166.343;97444
166.343;97445
166.344;97446
166.344;97447
166.345;97448
166.347;97449
166.347;97450
166.347;97451
166.352;97452
166.354;97453
166.356;97454
166.357;97455
166.357;97456
166.359;97457
166.36;97458
166.363;97459
166.366;97460
166.369;97461
166.371;97462
166.372;97463
166.375;97464
166.377;97465
166.38;97466
166.382;97467
166.383;97468
166.383;97469
166.384;97470
166.393;97471
166.395;97472
166.395;97473
166.396;97474
166.398;97475
166.401;97476
166.402;97477
166.404;97478
166.408;97479
166.413;97480
166.42;97481
166.42;97482
166.421;97483
166.422;97484
166.423;97485
166.429;97486
166.432;97487
166.436;97488
166.441;97489
166.442;97490
166.443;97491
166.443;97492
166.443;97493
166.444;97494
166.444;97495
166.445;97496
166.446;97497
166.447;97498
166.447;97499
166.448;97500
166.448;97501
166.451;97502
166.451;97503
166.457;97504
166.458;97505
166.459;97506
166.472;97507
166.477;97508
166.48;97509
166.48;97510
166.48;97511
166.482;97512
166.483;97513
166.484;97514
166.487;97515
166.488;97516
166.489;97517
166.489;97518
166.489;97519
166.489;97520
166.49;97521
166.492;97522
166.492;97523
166.498;97524
166.5;97525
166.502;97526
166.502;97527
166.504;97528
166.506;97529
166.51;97530
166.51;97531
166.511;97532
166.511;97533
166.512;97534
166.512;97535
166.513;97536
166.516;97537
166.517;97538
166.519;97539
166.529;97540
166.53;97541
166.531;97542
166.541;97543
166.542;97544
166.544;97545
166.544;97546
166.547;97547
166.551;97548
166.551;97549
166.552;97550
166.552;97551
166.554;97552
166.556;97553
166.556;97554
166.557;97555
166.567;97556
166.568;97557
166.57;97558
166.571;97559
166.571;97560
166.574;97561
166.578;97562
166.579;97563
166.582;97564
166.583;97565
166.583;97566
166.587;97567
166.59;97568
166.59;97569
166.591;97570
166.592;97571
166.595;97572
166.597;97573
166.599;97574
166.602;97575
166.603;97576
166.603;97577
166.603;97578
166.603;97579
166.605;97580
166.606;97581
166.606;97582
166.607;97583
166.611;97584
166.611;97585
166.613;97586
166.613;97587
166.616;97588
166.616;97589
166.617;97590
166.617;97591
166.619;97592
166.623;97593
166.625;97594
166.625;97595
166.628;97596
166.628;97597
166.629;97598
166.631;97599
166.635;97600
166.638;97601
166.638;97602
166.639;97603
166.642;97604
166.642;97605
166.651;97606
166.652;97607
166.655;97608
166.657;97609
166.659;97610
166.661;97611
166.663;97612
166.664;97613
166.666;97614
166.669;97615
166.67;97616
166.672;97617
166.673;97618
166.674;97619
166.676;97620
166.681;97621
166.682;97622
166.684;97623
166.685;97624
166.695;97625
166.699;97626
166.699;97627
166.706;97628
166.71;97629
166.713;97630
166.713;97631
166.716;97632
166.718;97633
166.719;97634
166.721;97635
166.722;97636
166.724;97637
166.724;97638
166.724;97639
166.726;97640
166.726;97641
166.729;97642
166.729;97643
166.732;97644
166.735;97645
166.735;97646
166.737;97647
166.739;97648
166.741;97649
166.742;97650
166.743;97651
166.744;97652
166.748;97653
166.749;97654
166.75;97655
166.753;97656
166.754;97657
166.755;97658
166.758;97659
166.761;97660
166.761;97661
166.764;97662
166.768;97663
166.771;97664
166.773;97665
166.778;97666
166.78;97667
166.78;97668
166.78;97669
166.782;97670
166.783;97671
166.783;97672
166.786;97673
166.794;97674
166.797;97675
166.807;97676
166.809;97677
166.815;97678
166.818;97679
166.819;97680
166.825;97681
166.828;97682
166.833;97683
166.833;97684
166.836;97685
166.836;97686
166.837;97687
166.837;97688
166.84;97689
166.841;97690
166.843;97691
166.844;97692
166.848;97693
166.85;97694
166.851;97695
166.854;97696
166.859;97697
166.859;97698
166.862;97699
166.862;97700
166.868;97701
166.869;97702
166.869;97703
166.871;97704
166.872;97705
166.873;97706
166.873;97707
166.874;97708
166.874;97709
166.875;97710
166.875;97711
166.877;97712
166.878;97713
166.883;97714
166.883;97715
166.885;97716
166.886;97717
166.887;97718
166.888;97719
166.889;97720
166.889;97721
166.889;97722
166.89;97723
166.891;97724
166.891;97725
166.898;97726
166.899;97727
166.902;97728
166.902;97729
166.908;97730
166.91;97731
166.914;97732
166.915;97733
166.917;97734
166.921;97735
166.923;97736
166.924;97737
166.925;97738
166.927;97739
166.933;97740
166.934;97741
166.935;97742
166.935;97743
166.938;97744
166.939;97745
166.942;97746
166.945;97747
166.949;97748
166.949;97749
166.95;97750
166.951;97751
166.954;97752
166.954;97753
166.956;97754
166.961;97755
166.962;97756
166.972;97757
166.972;97758
166.972;97759
166.973;97760
166.974;97761
166.976;97762
166.976;97763
166.981;97764
166.982;97765
166.985;97766
166.988;97767
166.993;97768
166.993;97769
166.996;97770
166.998;97771
167;97772
167.005;97773
167.005;97774
167.006;97775
167.006;97776
167.007;97777
167.007;97778
167.009;97779
167.01;97780
167.011;97781
167.02;97782
167.022;97783
167.023;97784
167.026;97785
167.026;97786
167.028;97787
167.028;97788
167.029;97789
167.031;97790
167.031;97791
167.034;97792
167.035;97793
167.035;97794
167.039;97795
167.041;97796
167.043;97797
167.046;97798
167.046;97799
167.051;97800
167.052;97801
167.052;97802
167.052;97803
167.054;97804
167.055;97805
167.058;97806
167.059;97807
167.061;97808
167.063;97809
167.069;97810
167.069;97811
167.07;97812
167.072;97813
167.074;97814
167.075;97815
167.076;97816
167.077;97817
167.078;97818
167.078;97819
167.079;97820
167.08;97821
167.083;97822
167.083;97823
167.089;97824
167.092;97825
167.095;97826
167.096;97827
167.098;97828
167.102;97829
167.102;97830
167.102;97831
167.103;97832
167.106;97833
167.108;97834
167.108;97835
167.11;97836
167.114;97837
167.115;97838
167.117;97839
167.12;97840
167.121;97841
167.123;97842
167.125;97843
167.126;97844
167.127;97845
167.13;97846
167.13;97847
167.132;97848
167.133;97849
167.133;97850
167.134;97851
167.136;97852
167.136;97853
167.139;97854
167.139;97855
167.14;97856
167.141;97857
167.149;97858
167.153;97859
167.155;97860
167.156;97861
167.157;97862
167.158;97863
167.16;97864
167.161;97865
167.162;97866
167.162;97867
167.166;97868
167.167;97869
167.171;97870
167.172;97871
167.172;97872
167.174;97873
167.174;97874
167.177;97875
167.177;97876
167.179;97877
167.184;97878
167.187;97879
167.187;97880
167.189;97881
167.202;97882
167.206;97883
167.21;97884
167.214;97885
167.22;97886
167.221;97887
167.225;97888
167.228;97889
167.231;97890
167.233;97891
167.235;97892
167.237;97893
167.238;97894
167.239;97895
167.243;97896
167.245;97897
167.246;97898
167.249;97899
167.257;97900
167.258;97901
167.259;97902
167.262;97903
167.264;97904
167.265;97905
167.268;97906
167.272;97907
167.278;97908
167.279;97909
167.281;97910
167.283;97911
167.288;97912
167.288;97913
167.29;97914
167.291;97915
167.295;97916
167.295;97917
167.295;97918
167.296;97919
167.297;97920
167.298;97921
167.303;97922
167.304;97923
167.304;97924
167.306;97925
167.306;97926
167.307;97927
167.309;97928
167.311;97929
167.313;97930
167.313;97931
167.315;97932
167.316;97933
167.317;97934
167.321;97935
167.323;97936
167.329;97937
167.329;97938
167.333;97939
167.336;97940
167.337;97941
167.338;97942
167.338;97943
167.338;97944
167.34;97945
167.341;97946
167.345;97947
167.348;97948
167.348;97949
167.349;97950
167.352;97951
167.354;97952
167.357;97953
167.358;97954
167.361;97955
167.361;97956
167.364;97957
167.364;97958
167.366;97959
167.37;97960
167.375;97961
167.375;97962
167.375;97963
167.376;97964
167.377;97965
167.388;97966
167.393;97967
167.394;97968
167.395;97969
167.395;97970
167.397;97971
167.399;97972
167.402;97973
167.404;97974
167.411;97975
167.412;97976
167.412;97977
167.415;97978
167.421;97979
167.421;97980
167.427;97981
167.435;97982
167.437;97983
167.438;97984
167.447;97985
167.451;97986
167.452;97987
167.453;97988
167.456;97989
167.457;97990
167.458;97991
167.459;97992
167.46;97993
167.461;97994
167.464;97995
167.465;97996
167.468;97997
167.471;97998
167.471;97999
167.476;98000
167.481;98001
167.484;98002
167.484;98003
167.486;98004
167.486;98005
167.488;98006
167.488;98007
167.489;98008
167.491;98009
167.492;98010
167.492;98011
167.493;98012
167.495;98013
167.499;98014
167.504;98015
167.505;98016
167.508;98017
167.509;98018
167.511;98019
167.511;98020
167.511;98021
167.514;98022
167.515;98023
167.515;98024
167.516;98025
167.517;98026
167.519;98027
167.519;98028
167.528;98029
167.534;98030
167.537;98031
167.537;98032
167.54;98033
167.54;98034
167.541;98035
167.548;98036
167.549;98037
167.549;98038
167.551;98039
167.552;98040
167.561;98041
167.564;98042
167.564;98043
167.567;98044
167.567;98045
167.569;98046
167.572;98047
167.574;98048
167.575;98049
167.576;98050
167.576;98051
167.582;98052
167.583;98053
167.583;98054
167.584;98055
167.586;98056
167.589;98057
167.591;98058
167.593;98059
167.594;98060
167.595;98061
167.596;98062
167.598;98063
167.599;98064
167.599;98065
167.6;98066
167.601;98067
167.603;98068
167.606;98069
167.606;98070
167.609;98071
167.61;98072
167.617;98073
167.619;98074
167.62;98075
167.62;98076
167.621;98077
167.623;98078
167.624;98079
167.627;98080
167.629;98081
167.631;98082
167.631;98083
167.635;98084
167.638;98085
167.645;98086
167.646;98087
167.646;98088
167.647;98089
167.649;98090
167.649;98091
167.651;98092
167.651;98093
167.652;98094
167.654;98095
167.655;98096
167.66;98097
167.66;98098
167.661;98099
167.662;98100
167.663;98101
167.664;98102
167.664;98103
167.666;98104
167.668;98105
167.669;98106
167.669;98107
167.671;98108
167.671;98109
167.673;98110
167.674;98111
167.674;98112
167.679;98113
167.679;98114
167.683;98115
167.683;98116
167.684;98117
167.687;98118
167.692;98119
167.7;98120
167.703;98121
167.704;98122
167.705;98123
167.705;98124
167.706;98125
167.708;98126
167.708;98127
167.71;98128
167.712;98129
167.714;98130
167.715;98131
167.717;98132
167.718;98133
167.718;98134
167.725;98135
167.726;98136
167.726;98137
167.726;98138
167.73;98139
167.73;98140
167.732;98141
167.732;98142
167.734;98143
167.737;98144
167.738;98145
167.741;98146
167.741;98147
167.744;98148
167.748;98149
167.75;98150
167.75;98151
167.752;98152
167.754;98153
167.755;98154
167.76;98155
167.76;98156
167.765;98157
167.768;98158
167.768;98159
167.769;98160
167.769;98161
167.77;98162
167.77;98163
167.775;98164
167.775;98165
167.775;98166
167.777;98167
167.778;98168
167.779;98169
167.78;98170
167.781;98171
167.79;98172
167.794;98173
167.794;98174
167.795;98175
167.8;98176
167.801;98177
167.801;98178
167.807;98179
167.807;98180
167.812;98181
167.813;98182
167.815;98183
167.819;98184
167.82;98185
167.82;98186
167.822;98187
167.822;98188
167.826;98189
167.828;98190
167.834;98191
167.834;98192
167.843;98193
167.845;98194
167.845;98195
167.847;98196
167.848;98197
167.852;98198
167.853;98199
167.856;98200
167.857;98201
167.857;98202
167.858;98203
167.86;98204
167.863;98205
167.864;98206
167.864;98207
167.867;98208
167.872;98209
167.873;98210
167.873;98211
167.878;98212
167.878;98213
167.879;98214
167.882;98215
167.882;98216
167.885;98217
167.886;98218
167.888;98219
167.89;98220
167.892;98221
167.895;98222
167.897;98223
167.899;98224
167.901;98225
167.904;98226
167.907;98227
167.908;98228
167.91;98229
167.913;98230
167.92;98231
167.927;98232
167.928;98233
167.93;98234
167.935;98235
167.936;98236
167.938;98237
167.94;98238
167.941;98239
167.942;98240
167.952;98241
167.952;98242
167.953;98243
167.959;98244
167.961;98245
167.962;98246
167.963;98247
167.968;98248
167.972;98249
167.975;98250
167.976;98251
167.977;98252
167.978;98253
167.979;98254
167.979;98255
167.979;98256
167.982;98257
167.983;98258
167.985;98259
167.986;98260
167.99;98261
167.99;98262
167.991;98263
167.993;98264
167.994;98265
167.995;98266
167.995;98267
167.997;98268
167.998;98269
167.999;98270
168;98271
168;98272
168.001;98273
168.007;98274
168.008;98275
168.009;98276
168.009;98277
168.014;98278
168.017;98279
168.02;98280
168.02;98281
168.026;98282
168.028;98283
168.028;98284
168.029;98285
168.03;98286
168.031;98287
168.033;98288
168.035;98289
168.036;98290
168.037;98291
168.038;98292
168.038;98293
168.04;98294
168.041;98295
168.046;98296
168.047;98297
168.048;98298
168.048;98299
168.048;98300
168.049;98301
168.054;98302
168.055;98303
168.055;98304
168.06;98305
168.062;98306
168.064;98307
168.065;98308
168.066;98309
168.073;98310
168.073;98311
168.073;98312
168.073;98313
168.076;98314
168.077;98315
168.078;98316
168.078;98317
168.08;98318
168.08;98319
168.081;98320
168.083;98321
168.087;98322
168.088;98323
168.089;98324
168.09;98325
168.09;98326
168.092;98327
168.093;98328
168.094;98329
168.099;98330
168.1;98331
168.102;98332
168.106;98333
168.107;98334
168.11;98335
168.112;98336
168.112;98337
168.113;98338
168.113;98339
168.115;98340
168.116;98341
168.122;98342
168.124;98343
168.125;98344
168.126;98345
168.128;98346
168.133;98347
168.138;98348
168.138;98349
168.144;98350
168.145;98351
168.146;98352
168.148;98353
168.15;98354
168.154;98355
168.154;98356
168.157;98357
168.158;98358
168.159;98359
168.159;98360
168.16;98361
168.161;98362
168.163;98363
168.163;98364
168.165;98365
168.166;98366
168.167;98367
168.169;98368
168.17;98369
168.171;98370
168.173;98371
168.174;98372
168.174;98373
168.176;98374
168.178;98375
168.181;98376
168.183;98377
168.183;98378
168.186;98379
168.187;98380
168.188;98381
168.193;98382
168.196;98383
168.196;98384
168.202;98385
168.205;98386
168.21;98387
168.212;98388
168.212;98389
168.217;98390
168.224;98391
168.225;98392
168.227;98393
168.227;98394
168.227;98395
168.229;98396
168.23;98397
168.233;98398
168.235;98399
168.235;98400
168.238;98401
168.239;98402
168.24;98403
168.241;98404
168.247;98405
168.249;98406
168.25;98407
168.253;98408
168.257;98409
168.258;98410
168.259;98411
168.262;98412
168.263;98413
168.265;98414
168.265;98415
168.27;98416
168.27;98417
168.272;98418
168.274;98419
168.275;98420
168.275;98421
168.276;98422
168.276;98423
168.286;98424
168.293;98425
168.294;98426
168.296;98427
168.299;98428
168.304;98429
168.308;98430
168.309;98431
168.309;98432
168.31;98433
168.312;98434
168.315;98435
168.319;98436
168.321;98437
168.321;98438
168.321;98439
168.324;98440
168.325;98441
168.331;98442
168.331;98443
168.335;98444
168.349;98445
168.35;98446
168.352;98447
168.353;98448
168.353;98449
168.355;98450
168.355;98451
168.356;98452
168.358;98453
168.359;98454
168.362;98455
168.363;98456
168.368;98457
168.368;98458
168.368;98459
168.369;98460
168.372;98461
168.372;98462
168.375;98463
168.376;98464
168.377;98465
168.378;98466
168.379;98467
168.38;98468
168.385;98469
168.385;98470
168.388;98471
168.391;98472
168.392;98473
168.401;98474
168.402;98475
168.403;98476
168.405;98477
168.412;98478
168.413;98479
168.415;98480
168.416;98481
168.419;98482
168.42;98483
168.421;98484
168.422;98485
168.423;98486
168.426;98487
168.43;98488
168.432;98489
168.433;98490
168.434;98491
168.437;98492
168.439;98493
168.441;98494
168.441;98495
168.448;98496
168.449;98497
168.45;98498
168.456;98499
168.457;98500
168.458;98501
168.459;98502
168.46;98503
168.461;98504
168.465;98505
168.467;98506
168.468;98507
168.468;98508
168.472;98509
168.476;98510
168.478;98511
168.483;98512
168.485;98513
168.488;98514
168.49;98515
168.492;98516
168.493;98517
168.493;98518
168.495;98519
168.497;98520
168.499;98521
168.499;98522
168.499;98523
168.502;98524
168.505;98525
168.505;98526
168.505;98527
168.507;98528
168.51;98529
168.511;98530
168.512;98531
168.518;98532
168.52;98533
168.521;98534
168.522;98535
168.523;98536
168.523;98537
168.527;98538
168.53;98539
168.532;98540
168.537;98541
168.539;98542
168.541;98543
168.541;98544
168.541;98545
168.543;98546
168.543;98547
168.544;98548
168.547;98549
168.55;98550
168.551;98551
168.556;98552
168.562;98553
168.566;98554
168.568;98555
168.569;98556
168.572;98557
168.572;98558
168.574;98559
168.574;98560
168.576;98561
168.577;98562
168.578;98563
168.578;98564
168.58;98565
168.582;98566
168.582;98567
168.583;98568
168.59;98569
168.592;98570
168.592;98571
168.594;98572
168.595;98573
168.596;98574
168.599;98575
168.601;98576
168.604;98577
168.604;98578
168.605;98579
168.607;98580
168.608;98581
168.609;98582
168.611;98583
168.611;98584
168.611;98585
168.612;98586
168.612;98587
168.614;98588
168.615;98589
168.617;98590
168.617;98591
168.62;98592
168.62;98593
168.623;98594
168.624;98595
168.625;98596
168.625;98597
168.626;98598
168.626;98599
168.626;98600
168.631;98601
168.632;98602
168.634;98603
168.636;98604
168.637;98605
168.644;98606
168.645;98607
168.647;98608
168.648;98609
168.65;98610
168.652;98611
168.655;98612
168.656;98613
168.657;98614
168.658;98615
168.658;98616
168.66;98617
168.663;98618
168.664;98619
168.665;98620
168.666;98621
168.678;98622
168.679;98623
168.683;98624
168.684;98625
168.687;98626
168.689;98627
168.693;98628
168.696;98629
168.697;98630
168.698;98631
168.7;98632
168.701;98633
168.701;98634
168.707;98635
168.714;98636
168.718;98637
168.722;98638
168.724;98639
168.727;98640
168.73;98641
168.73;98642
168.732;98643
168.732;98644
168.732;98645
168.734;98646
168.739;98647
168.74;98648
168.742;98649
168.743;98650
168.745;98651
168.747;98652
168.749;98653
168.75;98654
168.752;98655
168.756;98656
168.759;98657
168.759;98658
168.76;98659
168.764;98660
168.766;98661
168.768;98662
168.768;98663
168.771;98664
168.777;98665
168.778;98666
168.778;98667
168.78;98668
168.783;98669
168.784;98670
168.787;98671
168.789;98672
168.79;98673
168.791;98674
168.793;98675
168.795;98676
168.8;98677
168.802;98678
168.804;98679
168.809;98680
168.811;98681
168.819;98682
168.82;98683
168.82;98684
168.823;98685
168.825;98686
168.828;98687
168.828;98688
168.828;98689
168.832;98690
168.836;98691
168.836;98692
168.837;98693
168.84;98694
168.841;98695
168.845;98696
168.848;98697
168.849;98698
168.851;98699
168.852;98700
168.859;98701
168.859;98702
168.859;98703
168.861;98704
168.866;98705
168.871;98706
168.872;98707
168.874;98708
168.874;98709
168.877;98710
168.878;98711
168.881;98712
168.881;98713
168.883;98714
168.889;98715
168.892;98716
168.892;98717
168.894;98718
168.899;98719
168.9;98720
168.901;98721
168.902;98722
168.904;98723
168.907;98724
168.912;98725
168.912;98726
168.912;98727
168.913;98728
168.913;98729
168.919;98730
168.922;98731
168.922;98732
168.923;98733
168.924;98734
168.924;98735
168.925;98736
168.925;98737
168.929;98738
168.929;98739
168.929;98740
168.93;98741
168.932;98742
168.94;98743
168.945;98744
168.949;98745
168.95;98746
168.95;98747
168.952;98748
168.953;98749
168.954;98750
168.959;98751
168.963;98752
168.964;98753
168.968;98754
168.969;98755
168.974;98756
168.975;98757
168.976;98758
168.978;98759
168.978;98760
168.979;98761
168.98;98762
168.983;98763
168.984;98764
168.985;98765
168.985;98766
168.986;98767
168.993;98768
168.993;98769
168.998;98770
169;98771
169;98772
169.002;98773
169.007;98774
169.01;98775
169.012;98776
169.013;98777
169.016;98778
169.019;98779
169.021;98780
169.026;98781
169.031;98782
169.036;98783
169.04;98784
169.042;98785
169.043;98786
169.044;98787
169.045;98788
169.05;98789
169.053;98790
169.054;98791
169.054;98792
169.054;98793
169.055;98794
169.055;98795
169.059;98796
169.062;98797
169.062;98798
169.064;98799
169.065;98800
169.066;98801
169.07;98802
169.072;98803
169.074;98804
169.075;98805
169.08;98806
169.081;98807
169.083;98808
169.083;98809
169.083;98810
169.086;98811
169.087;98812
169.088;98813
169.092;98814
169.092;98815
169.097;98816
169.101;98817
169.102;98818
169.102;98819
169.103;98820
169.112;98821
169.113;98822
169.117;98823
169.118;98824
169.119;98825
169.119;98826
169.122;98827
169.122;98828
169.124;98829
169.125;98830
169.128;98831
169.132;98832
169.133;98833
169.134;98834
169.135;98835
169.137;98836
169.137;98837
169.139;98838
169.14;98839
169.142;98840
169.142;98841
169.143;98842
169.144;98843
169.152;98844
169.152;98845
169.154;98846
169.155;98847
169.155;98848
169.157;98849
169.158;98850
169.161;98851
169.162;98852
169.162;98853
169.163;98854
169.164;98855
169.166;98856
169.166;98857
169.169;98858
169.169;98859
169.174;98860
169.176;98861
169.176;98862
169.183;98863
169.184;98864
169.186;98865
169.187;98866
169.19;98867
169.191;98868
169.194;98869
169.201;98870
169.203;98871
169.205;98872
169.206;98873
169.207;98874
169.207;98875
169.21;98876
169.21;98877
169.212;98878
169.218;98879
169.218;98880
169.219;98881
169.223;98882
169.227;98883
169.23;98884
169.232;98885
169.233;98886
169.235;98887
169.236;98888
169.237;98889
169.238;98890
169.238;98891
169.241;98892
169.242;98893
169.243;98894
169.243;98895
169.244;98896
169.245;98897
169.246;98898
169.253;98899
169.255;98900
169.256;98901
169.258;98902
169.266;98903
169.267;98904
169.268;98905
169.274;98906
169.274;98907
169.275;98908
169.275;98909
169.279;98910
169.28;98911
169.284;98912
169.29;98913
169.292;98914
169.293;98915
169.296;98916
169.297;98917
169.301;98918
169.304;98919
169.304;98920
169.304;98921
169.306;98922
169.308;98923
169.309;98924
169.31;98925
169.312;98926
169.315;98927
169.318;98928
169.322;98929
169.325;98930
169.329;98931
169.33;98932
169.332;98933
169.332;98934
169.334;98935
169.342;98936
169.344;98937
169.346;98938
169.353;98939
169.357;98940
169.359;98941
169.36;98942
169.36;98943
169.362;98944
169.363;98945
169.364;98946
169.366;98947
169.366;98948
169.368;98949
169.369;98950
169.377;98951
169.378;98952
169.384;98953
169.386;98954
169.391;98955
169.399;98956
169.402;98957
169.402;98958
169.403;98959
169.405;98960
169.405;98961
169.406;98962
169.41;98963
169.413;98964
169.414;98965
169.417;98966
169.419;98967
169.421;98968
169.423;98969
169.423;98970
169.423;98971
169.425;98972
169.426;98973
169.429;98974
169.431;98975
169.433;98976
169.434;98977
169.436;98978
169.437;98979
169.439;98980
169.442;98981
169.446;98982
169.446;98983
169.446;98984
169.448;98985
169.454;98986
169.458;98987
169.462;98988
169.462;98989
169.463;98990
169.463;98991
169.463;98992
169.465;98993
169.468;98994
169.469;98995
169.469;98996
169.47;98997
169.471;98998
169.473;98999
169.474;99000
169.474;99001
169.477;99002
169.477;99003
169.481;99004
169.482;99005
169.482;99006
169.483;99007
169.483;99008
169.483;99009
169.486;99010
169.486;99011
169.487;99012
169.489;99013
169.49;99014
169.49;99015
169.492;99016
169.496;99017
169.498;99018
169.499;99019
169.499;99020
169.5;99021
169.507;99022
169.507;99023
169.511;99024
169.513;99025
169.514;99026
169.514;99027
169.515;99028
169.519;99029
169.521;99030
169.526;99031
169.527;99032
169.527;99033
169.529;99034
169.529;99035
169.531;99036
169.531;99037
169.533;99038
169.537;99039
169.537;99040
169.539;99041
169.539;99042
169.543;99043
169.544;99044
169.547;99045
169.547;99046
169.551;99047
169.556;99048
169.556;99049
169.56;99050
169.563;99051
169.563;99052
169.566;99053
169.566;99054
169.566;99055
169.567;99056
169.57;99057
169.572;99058
169.576;99059
169.577;99060
169.579;99061
169.579;99062
169.581;99063
169.584;99064
169.586;99065
169.586;99066
169.589;99067
169.59;99068
169.591;99069
169.593;99070
169.593;99071
169.594;99072
169.594;99073
169.595;99074
169.597;99075
169.597;99076
169.599;99077
169.601;99078
169.602;99079
169.602;99080
169.606;99081
169.612;99082
169.614;99083
169.619;99084
169.622;99085
169.623;99086
169.623;99087
169.624;99088
169.624;99089
169.624;99090
169.629;99091
169.63;99092
169.63;99093
169.632;99094
169.634;99095
169.635;99096
169.637;99097
169.637;99098
169.637;99099
169.642;99100
169.645;99101
169.645;99102
169.645;99103
169.646;99104
169.646;99105
169.647;99106
169.647;99107
169.655;99108
169.658;99109
169.658;99110
169.659;99111
169.66;99112
169.661;99113
169.662;99114
169.665;99115
169.668;99116
169.668;99117
169.669;99118
169.677;99119
169.68;99120
169.682;99121
169.685;99122
169.687;99123
169.69;99124
169.691;99125
169.693;99126
169.693;99127
169.701;99128
169.703;99129
169.704;99130
169.706;99131
169.706;99132
169.707;99133
169.707;99134
169.712;99135
169.714;99136
169.717;99137
169.718;99138
169.719;99139
169.72;99140
